
1,0,0,-86.245, -95.1795, -69.3785, -95.8565, -71.173, -41.2525, -86.416, -66.5695, -92.3585, -80.057, -55.288, -91.114, -95.44500000000001, -93.7655, -19.8905, -93.2595, -93.0125, -92.453, -86.165, -72.6475, -66.74549999999999, -81.4005, -46.051, -73.427, -86.312, -80.9085, -94.319, -36.844, -94.1895, 1.1389999999999998, -10.336, -81.1665, -24.335, -66.333, -74.48949999999999, -22.061, -36.9275, -85.762, -69.4525, -95.186, -86.172, -56.5815, -93.2985, -96.236, -56.056, -2.484, -95.179, -94.86099999999999, -24.1095, -79.685, -78.1555, -71.5815, -84.551, 2.159, -14.9015, -64.4435, -68.3905, -65.3355, -11.311, -51.6285, -0.06199999999999983, -91.314, -26.644, -93.3965, -89.172, -93.665, 1.5964999999999998, -31.1295, -16.978, -21.7745, -94.2155, -60.83, -92.7525, -90.511, -93.956, -13.1575, -35.831, 2.7575, -71.4145, -93.2505, -66.4615, -46.5395, -26.8435, -81.2295, -93.5055, -94.582, -94.7965, -92.34, -92.8535, -6.931, -94.974,3.755, 3.8205, 3.6215, 3.7735, 3.827, 3.7475, 3.584, 3.4305, 4.1415, 3.943, 4.712, 3.886, 4.255, 4.2345, 5.1095, 4.7405, 3.9875, 4.547, 3.835, 3.3525, 3.2545, 3.5995, 3.949, 1.573, 3.688, 4.0915, 3.681, 3.156, 3.8105, 2.139, 3.664, 3.8335, 3.165, 3.667, 5.5105, 2.939, 3.0725, 4.238, 3.5475, 3.814, 3.828, 3.4185, 4.7015, 3.764, 3.944, 3.516, 3.821, 4.939, 3.9905, 5.315, 4.8445, 3.4185, 3.449, 3.159, 5.0985, 3.4565, 3.6095, 4.6645, 3.689, 3.3715, 2.938, 3.686, 3.356, 3.6035, 3.828, 3.835, 3.5965, 3.8705, 4.022, 5.2255, 3.7845, 4.17, 3.2475, 4.489, 4.044, 3.8425, 4.169, 3.2575, 3.5855, 3.7495, 3.5385, 3.4605, 3.1565, 3.7705, 2.7945, 4.418, 4.2035, 3.96, 4.1465, 3.569, 4.026
1,0,1,-90.064, -98.959, -72.683, -99.78999999999999, -75.029, -45.092, -89.996, -70.131, -96.622, -84.235, -59.961, -95.02, -99.668, -98.062, -24.943, -97.834, -97.315, -97.115, -90.041, -76.099, -69.835, -85.207, -50.063, -74.333, -90.032, -84.955, -98.009, -40.136, -98.033, -1.0, -14.188, -85.057, -27.443, -69.953, -80.022, -25.091, -39.666, -89.956, -72.708, -99.312, -90.013, -60.148, -98.048, -99.799, -59.93, -6.2379999999999995, -99.205, -99.499, -28.19, -84.885, -82.951, -75.051, -87.937, -0.477, -19.964, -67.89500000000001, -72.001, -70.087, -14.674, -54.813, -3.533, -95.281, -30.226, -96.869, -93.002, -97.481, -2.088, -35.106, -21.119, -26.923, -98.268, -64.949, -96.143, -95.133, -98.207, -17.208, -40.059, -0.256, -75.098, -97.291, -70.304, -49.74, -29.802, -85.077, -96.444, -98.806, -99.015, -96.36699999999999, -97.295, -10.589, -99.009,-0.064, 0.041, 0.317, -0.16, -0.029, -0.092, 0.004, -0.131, -0.122, -0.235, 0.039, -0.02, 0.032, -0.062, 0.057, 0.166, -0.315, -0.115, -0.041, -0.099, 0.165, -0.207, -0.063, 0.667, -0.032, 0.045, -0.009, -0.136, -0.033, 0.0, -0.188, -0.057, 0.057, 0.047, -0.022, -0.091, 0.334, 0.044, 0.292, -0.312, -0.013, -0.148, -0.048, 0.201, 0.07, -0.238, -0.205, 0.301, -0.09, 0.115, 0.049, -0.051, 0.063, 0.523, 0.036, 0.005, -0.001, -0.087, 0.326, 0.187, -0.533, -0.281, -0.226, 0.131, -0.002, 0.019, -0.088, -0.106, -0.119, 0.077, -0.268, 0.051, -0.143, -0.133, -0.207, -0.208, -0.059, 0.244, -0.098, -0.291, -0.304, 0.26, 0.198, -0.077, -0.144, 0.194, -0.015, -0.067, -0.295, -0.089, -0.009
1,0,0,-80.894, -89.297, -63.384, -89.764, -65.077, -35.788, -81.042, -60.698, -86.937, -74.42099999999999, -49.24, -85.774, -90.075, -88.464, -14.179, -88.015, -87.459, -86.679, -80.68, -66.669, -61.266, -75.627, -40.304, -69.168, -81.0, -75.481, -88.689, -30.826, -88.381, 6.821, -4.839, -75.598, -18.606, -60.64, -69.06700000000001, -16.148, -30.929000000000002, -80.226, -63.357, -89.529, -79.872, -50.939, -87.947, -90.3, -50.412, 3.2200000000000006, -89.75, -89.501, -18.39, -74.234, -72.752, -66.32900000000001, -78.694, 8.034, -9.35, -58.251000000000005, -63.057, -59.625, -5.856999999999999, -45.438, 5.978, -85.985, -21.009, -87.758, -83.614, -88.076, 7.134, -25.399, -10.697, -16.003999999999998, -88.937, -55.157, -86.941, -85.184, -88.583, -7.004, -30.372999999999998, 8.359, -66.096, -87.821, -60.583, -40.45, -21.35, -75.635, -87.5, -89.253, -89.069, -86.92399999999999, -87.358, -1.7080000000000002, -89.626,9.106, 9.703, 9.616, 9.866, 9.923, 9.212, 8.958, 9.302, 9.563, 9.579, 10.76, 9.226, 9.625, 9.536, 10.821, 9.985, 9.541, 10.321, 9.32, 9.331, 8.734, 9.373, 9.696, 5.832, 9.0, 9.519, 9.311, 9.174, 9.619, 7.821, 9.161, 9.402, 8.894, 9.36, 10.933, 8.852, 9.071, 9.774, 9.643, 9.471, 10.128, 9.061, 10.053, 9.7, 9.588, 9.22, 9.25, 10.299, 9.71, 10.766, 10.248, 8.671, 9.306, 9.034, 10.65, 9.649, 8.943, 10.375, 9.143, 9.562, 8.978, 9.015, 8.991, 9.242, 9.386, 9.424, 9.134, 9.601, 10.303, 10.996, 9.063, 9.843, 9.059, 9.816, 9.417, 9.996, 9.627, 8.859, 8.904, 9.179, 9.417, 9.55, 8.65, 9.365, 8.8, 9.747, 9.931, 9.376, 9.642, 8.792, 9.374
1,0,1,-89.127, -97.728, -72.135, -98.949, -73.694, -43.789, -89.152, -68.471, -94.939, -83.075, -59.232, -94.398, -99.10000000000001, -97.019, -24.124, -97.334, -96.019, -96.269, -88.994, -75.332, -69.384, -83.423, -49.185, -73.333, -89.091, -84.291, -97.328, -38.496, -96.564, -0.31200000000000006, -12.848, -84.549, -26.89, -68.854, -78.031, -23.931, -38.662, -89.206, -72.167, -98.059, -89.538, -59.069, -97.263, -99.239, -59.097, -4.103, -98.242, -98.788, -27.365000000000002, -84.106, -81.847, -74.077, -87.523, 1.2280000000000002, -18.975, -66.158, -70.946, -69.198, -13.801, -53.25, -2.394, -93.838, -28.78, -95.934, -92.006, -96.18, -0.8759999999999999, -33.247, -20.286, -26.058, -97.203, -64.135, -95.255, -94.254, -96.889, -16.092, -39.086, 0.42800000000000005, -74.325, -96.088, -69.046, -49.229, -29.18, -84.387, -95.8, -98.282, -98.532, -95.479, -95.789, -9.626, -98.257,0.873, 1.272, 0.865, 0.681, 1.306, 1.211, 0.848, 1.529, 1.561, 0.925, 0.768, 0.602, 0.6, 0.981, 0.876, 0.666, 0.981, 0.731, 1.006, 0.668, 0.616, 1.577, 0.815, 1.667, 0.909, 0.709, 0.672, 1.504, 1.436, 0.688, 1.152, 0.451, 0.61, 1.146, 1.969, 1.069, 1.338, 0.794, 0.833, 0.941, 0.462, 0.931, 0.737, 0.761, 0.903, 1.897, 0.758, 1.012, 0.735, 0.894, 1.153, 0.923, 0.477, 2.228, 1.025, 1.742, 1.054, 0.802, 1.199, 1.75, 0.606, 1.162, 1.22, 1.066, 0.994, 1.32, 1.124, 1.753, 0.714, 0.942, 0.797, 0.865, 0.745, 0.746, 1.111, 0.908, 0.914, 0.928, 0.675, 0.912, 0.954, 0.771, 0.82, 0.613, 0.5, 0.718, 0.468, 0.821, 1.211, 0.874, 0.743
1,1,0,454.01099999999997, 679.061, -69.068, 1098.25, 1296.823, -41.084, -86.068, 617.617, -92.318, -79.748, 2051.211, -90.998, 1542.531, 1076.64, 2104.345, 1328.851, 843.023, -92.316, 130.278, -72.672, -66.81, -81.489, 1124.105, -73.478, -86.878, 999.162, -94.016, 881.093, 823.698, 666.95, 1429.922, 117.096, 714.164, 870.122, -74.678, 1058.252, 718.565, 850.707, -69.719, -95.336, 1047.88, 1527.617, -93.385, 1110.011, -56.145, -2.428, 840.278, 2281.488, -23.776000000000003, 2494.767, 1835.806, -71.265, 1265.264, 2.664, -15.011, -64.49000000000001, -68.568, -65.215, 204.422, -52.094, -0.08199999999999985, -91.316, 1233.375, -93.173, 1027.187, 122.14099999999999, 1.616, 1445.176, 2707.404, 4082.693, 824.369, 2267.066, 807.457, -90.271, 842.47, 1481.187, -35.988, 2.474, -71.384, -93.251, -66.581, -46.854, 494.89599999999996, 135.011, -93.636, -94.403, 1075.444, -92.58, 447.423, -6.7780000000000005, -94.761,544.011, 778.061, 3.932, 1197.88, 1371.823, 3.916, 3.932, 687.617, 4.182, 4.252, 2111.211, 4.002, 1642.231, 1174.64, 2129.345, 1426.851, 940.023, 4.684, 220.278, 3.328, 3.19, 3.511, 1174.105, 1.522, 3.122, 1084.162, 3.984, 921.093, 921.698, 667.95, 1443.922, 202.096, 741.664, 940.122, 5.322, 1083.252, 758.565, 940.707, 3.281, 3.664, 1137.88, 1587.617, 4.615, 1210.011, 3.855, 3.572, 939.278, 2381.288, 4.324, 2579.767, 1918.806, 3.735, 1353.264, 3.664, 4.989, 3.41, 3.432, 4.785, 219.422, 2.906, 2.918, 3.684, 1263.375, 3.827, 1120.187, 219.641, 3.616, 1480.176, 2728.404, 4109.693, 922.369, 2332.066, 903.457, 4.729, 940.47, 1498.187, 4.012, 2.974, 3.616, 3.749, 3.419, 3.146, 524.896, 220.011, 2.664, 4.597, 1174.444, 3.72, 544.423, 3.722, 4.239
1,1,1,-90.13283249076117, -99.9707639748115, -73.65776978001938, -100.59435358843604, -74.04942677166731, -45.91080533633357, -90.74987809884708, -70.16248232727317, -96.88384006406108, -83.65286725167829, -60.54154929638908, -95.6777642614569, -100.62108662258956, -98.03464894147137, -26.40209608433026, -98.03938707703107, -98.47603540237213, -97.53369057432667, -90.23314483920778, -76.52315121684506, -70.38869401351351, -85.41276591404201, -49.77448473436093, -75.0, -90.32138965586755, -85.60964965776195, -98.36116770652106, -40.903435252073265, -98.54306353186486, -1.0, -14.643515808866702, -84.9746275446654, -27.582579466666665, -70.46941229806988, -81.38779047630548, -25.33993388429752, -40.0, -90.5187387143237, -73.89970199628864, -99.60544896614125, -90.51032191865193, -59.75472453527127, -98.285318360048, -100.87445986144179, -60.83665424372049, -5.8131024684154555, -99.3529041387946, -101.15134050422266, -28.07093273820078, -85.14286817939345, -84.01459210017424, -75.59590313092069, -88.19758473969999, -0.990042890243126, -20.396545014278733, -66.7714628957008, -72.54651940632144, -70.5837843516602, -15.361043650372917, -53.65197016134649, -3.0, -95.33872467781963, -30.108111364884575, -97.20720235366373, -93.352210951184, -98.08531629340116, -1.6711890654268862, -35.83252557891703, -20.938103830977948, -28.012228343364534, -99.0634638635736, -65.89434468667723, -96.90212979303875, -95.76466471588398, -98.34343264263582, -17.201094742324702, -41.540658498632226, -1.2217483367616406, -75.63868346760997, -97.41590421049285, -70.55867848720709, -50.8855477945769, -30.04274788836517, -85.81997921849742, -96.3, -99.05139141667058, -99.38589058440911, -96.09366952074147, -96.98778179183377, -11.439207474773603, -97.5647661938572,-0.1328324907611714, -0.9707639748115107, -0.6577697800193808, -0.9643535884360414, 0.9505732283326824, -0.9108053363335653, -0.7498780988470819, -0.16248232727317446, -0.3838400640610694, 0.3471327483217088, -0.5415492963890812, -0.6777642614569072, -0.9210866225895586, -0.03464894147136921, -1.4020960843302612, -0.03938707703107114, -1.4760354023721345, -0.5336905743266628, -0.23314483920778759, -0.523151216845063, -0.3886940135135135, -0.4127659140420086, 0.22551526563906976, 0.0, -0.3213896558675504, -0.6096496577619502, -0.3611677065210631, -0.9034352520732654, -0.5430635318648633, 0.0, -0.6435158088667028, 0.025372455334599753, -0.08257946666666666, -0.46941229806987717, -1.3877904763054862, -0.3399338842975206, 0.0, -0.5187387143236989, -0.899701996288636, -0.6054489661412481, -0.5103219186519298, 0.2452754647287307, -0.28531836004800104, -0.874459861441797, -0.8366542437204901, 0.18689753158454453, -0.3529041387946026, -1.3513405042226645, 0.029067261799219923, -0.1428681793934392, -1.014592100174242, -0.5959031309206931, -0.19758473969999713, 0.009957109756874062, -0.39654501427873384, 1.1285371042992096, -0.5465194063214374, -0.5837843516602027, -0.36104365037291625, 1.3480298386535112, -0.0, -0.3387246778196222, -0.10811136488457641, -0.20720235366372913, -0.3522109511840108, -0.5853162934011631, 0.32881093457311394, -0.8325255789170299, 0.06189616902205308, -1.0122283433645343, -1.0634638635735982, -0.8943446866772303, -0.9021297930387464, -0.7646647158839865, -0.34343264263581147, -0.2010947423247026, -1.540658498632229, -0.7217483367616407, -0.6386834676099657, -0.41590421049285153, -0.5586784872070842, -0.8855477945769009, -0.04274788836516994, -0.819979218497426, -0.0, -0.05139141667059022, -0.3858905844091163, 0.20633047925852016, 0.012218208166236644, -0.9392074747736023, 1.4352338061428103
1,0,0,260.336, 186.53499999999997, 239.73900000000003, 168.339, 212.30700000000002, 300.048, 260.264, 141.031, 509.202, 366.23199999999997, 978.877, 284.156, 487.14799999999997, 555.3879999999999, 1778.612, 828.969, 284.286, 610.781, 240.822, 162.778, 116.47800000000001, 221.702, 383.51099999999997, -60.592, 391.187, 643.755, 218.046, 108.751, 223.20499999999998, 60.507000000000005, 331.935, 204.894, 187.18200000000002, 276.346, 1690.922, 114.73599999999999, 100.37200000000001, 565.413, 184.41700000000003, 423.832, 316.045, 138.156, 914.7280000000001, 257.18899999999996, 354.584, 263.18600000000004, 247.437, 1260.308, 407.325, 1609.368, 1093.9859999999999, 196.385, 130.571, 196.808, 1460.847, 102.38899999999998, 252.839, 724.179, 341.15999999999997, 88.56299999999999, 199.77100000000002, 276.43100000000004, 154.24099999999999, 148.97699999999998, 268.459, 275.288, 312.304, 396.178, 420.878, 1385.196, 337.313, 424.49899999999997, 53.643, 669.229, 301.993, 346.307, 494.336, 224.531, 257.889, 340.84499999999997, 247.709, 180.145, 135.64600000000002, 184.642, 76.15400000000001, 631.432, 679.852, 415.15400000000005, 422.11299999999994, 368.76800000000003, 369.394,350.336, 285.53499999999997, 312.73900000000003, 267.969, 287.307, 345.048, 350.264, 211.031, 605.702, 450.23199999999997, 1038.877, 379.156, 586.848, 653.3879999999999, 1803.612, 926.969, 381.286, 707.781, 330.822, 238.778, 186.478, 306.702, 433.51099999999997, 14.408, 481.187, 728.755, 316.046, 148.751, 321.205, 61.507000000000005, 345.935, 289.894, 214.68200000000002, 346.346, 1770.922, 139.736, 140.372, 655.413, 257.41700000000003, 522.832, 406.045, 198.156, 1012.7280000000001, 357.18899999999996, 414.584, 269.18600000000004, 346.437, 1360.108, 435.425, 1694.368, 1176.9859999999999, 271.385, 218.571, 197.808, 1480.847, 170.289, 324.839, 794.179, 356.15999999999997, 143.563, 202.77100000000002, 371.43100000000004, 184.24099999999999, 245.97699999999998, 361.459, 372.788, 314.304, 431.178, 441.878, 1412.196, 435.313, 489.49899999999997, 149.643, 764.229, 399.993, 363.307, 534.336, 225.031, 332.889, 437.84499999999997, 317.709, 230.145, 165.64600000000002, 269.642, 172.454, 730.432, 778.852, 511.45400000000006, 519.1129999999999, 379.26800000000003, 468.394
1,0,1,-85.596, -94.475, -68.868, -95.34599999999999, -70.467, -40.805, -85.868, -65.919, -92.021, -79.449, -54.865, -90.639, -95.029, -93.381, -19.643, -93.043, -92.549, -92.048, -85.576, -72.056, -66.053, -80.843, -45.482, -71.787, -85.702, -80.599, -93.538, -36.115, -93.551, 2.163, -9.722000000000001, -80.581, -23.717, -65.839, -74.753, -21.514, -36.213, -85.29599999999999, -68.815, -94.708, -85.336, -56.158, -93.001, -95.618, -55.549, -2.1689999999999996, -94.671, -94.636, -23.61, -79.599, -77.976, -71.092, -83.749, 2.899, -14.859, -63.61200000000001, -67.753, -64.993, -10.697, -50.767, 0.681, -90.762, -25.864, -92.819, -88.477, -92.958, 2.0170000000000003, -30.512999999999998, -16.299, -21.501, -93.781, -60.473, -91.985, -90.233, -93.532, -12.375, -35.678, 3.3200000000000003, -70.929, -92.758, -65.839, -45.903, -26.055, -80.563, -92.63, -94.298, -94.225, -91.853, -92.45, -6.529, -94.632,4.404, 4.525, 4.132, 4.284000000000001, 4.5329999999999995, 4.195, 4.132, 4.081, 4.479, 4.551, 5.135, 4.361000000000001, 4.670999999999999, 4.619, 5.357, 4.957, 4.451, 4.952, 4.4239999999999995, 3.944, 3.947, 4.157, 4.518, 3.213, 4.298, 4.401, 4.462, 3.8850000000000002, 4.449, 3.163, 4.278, 4.4190000000000005, 3.7830000000000004, 4.161, 5.247, 3.4859999999999998, 3.787, 4.704000000000001, 4.1850000000000005, 4.292, 4.664, 3.842, 4.9990000000000006, 4.382, 4.4510000000000005, 3.8310000000000004, 4.329, 5.164, 4.49, 5.401, 5.024, 3.908, 4.2509999999999994, 3.899, 5.141, 4.288, 4.247, 5.007, 4.303, 4.233, 3.681, 4.2379999999999995, 4.136, 4.181, 4.523, 4.542, 4.017, 4.487, 4.7010000000000005, 5.499, 4.218999999999999, 4.527, 4.015, 4.767, 4.468, 4.625, 4.322, 3.8200000000000003, 4.071, 4.242, 4.161, 4.0969999999999995, 3.945, 4.437, 3.67, 4.702, 4.775, 4.447, 4.55, 3.971, 4.368
1,1,0,-50.0, -66.0, -36.0, -69.63, -42.0, -6.0, -50.0, -42.0, -40.5, -36.0, 25.0, -56.0, -46.7, -42.0, 94.0, -22.0, -58.0, -34.0, -52.0, -46.0, -46.0, -47.0, -5.0, -70.0, -35.0, -20.0, -61.0, -18.0, -62.0, 12.0, 25.0, -53.0, 1.5, -32.0, 32.0, -5.0, -19.0, -33.0, -41.0, -42.0, -44.0, -37.0, -13.0, -58.0, -16.0, 26.0, -62.0, -12.799999999999997, 13.899999999999999, 38.0, 11.0, -42.0, -61.0, 28.0, 101.0, -42.900000000000006, -34.0, -2.0, 27.0, -33.0, 26.0, -52.0, -6.0, -67.0, -51.0, -54.5, 33.0, 13.0, 27.0, 84.0, -53.0, -17.0, -76.0, -31.0, -57.0, 26.0, 8.0, 29.5, -38.0, -48.0, -31.0, -21.0, -7.0, -54.0, -70.3, -32.0, -24.0, -41.3, -48.0, 30.5, -58.0,40.0, 33.0, 37.0, 30.0, 33.0, 39.0, 40.0, 28.0, 56.0, 48.0, 85.0, 39.0, 53.0, 56.0, 119.0, 76.0, 39.0, 63.0, 38.0, 30.0, 24.0, 38.0, 45.0, 5.0, 55.0, 65.0, 37.0, 22.0, 36.0, 13.0, 39.0, 32.0, 29.0, 38.0, 112.0, 20.0, 21.0, 57.0, 32.0, 57.0, 46.0, 23.0, 85.0, 42.0, 44.0, 32.0, 37.0, 87.0, 42.0, 123.0, 94.0, 33.0, 27.0, 29.0, 121.0, 25.0, 38.0, 68.0, 42.0, 22.0, 29.0, 43.0, 24.0, 30.0, 42.0, 43.0, 35.0, 48.0, 48.0, 111.0, 45.0, 48.0, 20.0, 64.0, 41.0, 43.0, 48.0, 30.0, 37.0, 49.0, 39.0, 29.0, 23.0, 31.0, 26.0, 67.0, 75.0, 55.0, 49.0, 41.0, 41.0
1,1,1,-90.101, -99.015, -73.116, -99.672, -74.895, -45.302, -90.088, -69.845, -96.57, -84.11, -60.047, -95.015, -99.60300000000001, -98.144, -25.113, -98.026, -97.075, -97.033, -90.174, -75.97, -70.069, -84.947, -50.075, -76.0, -90.043, -85.045, -98.02, -39.793, -97.757, -1.786, -14.152, -84.816, -27.613, -70.275, -80.192, -25.167, -40.424, -90.019, -73.1, -99.103, -89.988, -60.068, -98.059, -100.066, -60.131, -6.372, -99.063, -99.985, -28.173000000000002, -85.115, -82.987, -75.228, -87.986, -1.513, -20.191, -67.774, -72.127, -70.062, -15.141, -54.805, -3.0, -95.12, -30.202, -97.246, -93.317, -97.578, -2.253, -34.946, -21.047, -27.128, -98.025, -65.069, -96.112, -94.978, -98.184, -17.117, -40.112, -0.513, -75.088, -97.096, -70.127, -50.065, -30.19, -85.039, -96.3, -99.045, -98.998, -96.348, -97.294, -10.618, -99.021,-0.101, -0.015, -0.116, -0.042, 0.105, -0.302, -0.088, 0.155, -0.07, -0.11, -0.047, -0.015, 0.097, -0.144, -0.113, -0.026, -0.075, -0.033, -0.174, 0.03, -0.069, 0.053, -0.075, -1.0, -0.043, -0.045, -0.02, 0.207, 0.243, -0.786, -0.152, 0.184, -0.113, -0.275, -0.192, -0.167, -0.424, -0.019, -0.1, -0.103, 0.012, -0.068, -0.059, -0.066, -0.131, -0.372, -0.063, -0.185, -0.073, -0.115, 0.013, -0.228, 0.014, -0.513, -0.191, 0.126, -0.127, -0.062, -0.141, 0.195, 0.0, -0.12, -0.202, -0.246, -0.317, -0.078, -0.253, 0.054, -0.047, -0.128, -0.025, -0.069, -0.112, 0.022, -0.184, -0.117, -0.112, -0.013, -0.088, -0.096, -0.127, -0.065, -0.19, -0.039, 0.0, -0.045, 0.002, -0.048, -0.294, -0.118, -0.021
